Product,SKU,Inventory Item ID,Quantity
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - GREEN AGATE - MALACHITE (8mm),FP-8mm-26507,gid://shopify/InventoryItem/46989350174789,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE TURQUOISE WITH BLACK MATRIX (4mm),FP-4mm-26607,gid://shopify/InventoryItem/46989366165573,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE TURQUOISE WITH BLACK MATRIX (6mm),FP-6mm-26607,gid://shopify/InventoryItem/46989366198341,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BLUE TURQUOISE WITH BLACK MATRIX (8mm),FP-8mm-26607,gid://shopify/InventoryItem/46989366231109,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BROWN HORN AGATE (4mm),FP-4mm-26907,gid://shopify/InventoryItem/46989374521413,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BROWN HORN AGATE (6mm),FP-6mm-26907,gid://shopify/InventoryItem/46989374554181,15
FACETED CZECH GLASS FIRE POLISHED  AGATE COLOR BEADS - BROWN HORN AGATE (8mm),FP-8mm-26907,gid://shopify/InventoryItem/46989374586949,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK TOPAZ WITH HALF SILVER COATING (3mm),FP-3mm-2006S,gid://shopify/InventoryItem/47004543647813,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK TOPAZ WITH HALF SILVER COATING (4mm),FP-4mm-2006S,gid://shopify/InventoryItem/47004531720261,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK TOPAZ WITH HALF SILVER COATING (6mm),FP-6mm-2006S,gid://shopify/InventoryItem/47004531753029,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK TOPAZ WITH HALF SILVER COATING (8mm),FP-8mm-2006S,gid://shopify/InventoryItem/47004531785797,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - AMETHYST WITH HALF SILVER COATING (3mm),FP-3mm-1011S,gid://shopify/InventoryItem/47005451747397,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - AMETHYST WITH HALF SILVER COATING (4mm),FP-4mm-1011S,gid://shopify/InventoryItem/47005451780165,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - AMETHYST WITH HALF SILVER COATING (6mm),FP-6mm-1011S,gid://shopify/InventoryItem/47005451812933,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - AMETHYST WITH HALF SILVER COATING (8mm),FP-8mm-1011S,gid://shopify/InventoryItem/47005451845701,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - COBALT WITH HALF SILVER COATING (3mm),FP-3mm-3009S,gid://shopify/InventoryItem/47005459513413,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - COBALT WITH HALF SILVER COATING (4mm),FP-4mm-3009S,gid://shopify/InventoryItem/47005459546181,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - COBALT WITH HALF SILVER COATING (6mm),FP-6mm-3009S,gid://shopify/InventoryItem/47005459578949,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - COBALT WITH HALF SILVER COATING (8mm),FP-8mm-3009S,gid://shopify/InventoryItem/47005459611717,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SMOKE GREY WITH HALF SILVER COATING (3mm),FP-3mm-4002S,gid://shopify/InventoryItem/47005474226245,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SMOKE GREY WITH HALF SILVER COATING (4mm),FP-4mm-4002S,gid://shopify/InventoryItem/47005474259013,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SMOKE GREY WITH HALF SILVER COATING (6mm),FP-6mm-4002S,gid://shopify/InventoryItem/47005474291781,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SMOKE GREY WITH HALF SILVER COATING (8mm),FP-8mm-4002S,gid://shopify/InventoryItem/47005474324549,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - OLIVINE WITH HALF SILVER COATING (3mm),FP-3mm-5024S,gid://shopify/InventoryItem/47005526523973,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - OLIVINE WITH HALF SILVER COATING (4mm),FP-4mm-5024S,gid://shopify/InventoryItem/47005526556741,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - OLIVINE WITH HALF SILVER COATING (6mm),FP-6mm-5024S,gid://shopify/InventoryItem/47005526589509,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - OLIVINE WITH HALF SILVER COATING (8mm),FP-8mm-5024S,gid://shopify/InventoryItem/47005526622277,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK AQUA WITH HALF SILVER COATING (3mm),FP-3mm-6008S,gid://shopify/InventoryItem/47005527670853,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK AQUA WITH HALF SILVER COATING (4mm),FP-4mm-6008S,gid://shopify/InventoryItem/47005527703621,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK AQUA WITH HALF SILVER COATING (6mm),FP-6mm-6008S,gid://shopify/InventoryItem/47005527736389,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - DARK AQUA WITH HALF SILVER COATING (8mm),FP-8mm-6008S,gid://shopify/InventoryItem/47005527769157,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - BLUE ZIRCON WITH HALF SILVER COATING (3mm),FP-3mm-6022S,gid://shopify/InventoryItem/47005528424517,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - BLUE ZIRCON WITH HALF SILVER COATING (4mm),FP-4mm-6022S,gid://shopify/InventoryItem/47005528457285,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - BLUE ZIRCON WITH HALF SILVER COATING (6mm),FP-6mm-6022S,gid://shopify/InventoryItem/47005528490053,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - BLUE ZIRCON WITH HALF SILVER COATING (8mm),FP-8mm-6022S,gid://shopify/InventoryItem/47005528522821,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - LIGHT SIAM RUBY WITH HALF SILVER COATING (3mm),FP-3mm-9008S,gid://shopify/InventoryItem/47005529047109,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - LIGHT SIAM RUBY WITH HALF SILVER COATING (4mm),FP-4mm-9008S,gid://shopify/InventoryItem/47005529079877,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - LIGHT SIAM RUBY WITH HALF SILVER COATING (6mm),FP-6mm-9008S,gid://shopify/InventoryItem/47005529112645,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - LIGHT SIAM RUBY WITH HALF SILVER COATING (8mm),FP-8mm-9008S,gid://shopify/InventoryItem/47005529145413,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SIAM RUBY WITH HALF SILVER COATING (3mm),FP-3mm-9010S,gid://shopify/InventoryItem/47005529735237,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SIAM RUBY WITH HALF SILVER COATING (4mm),FP-4mm-9010S,gid://shopify/InventoryItem/47005529768005,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SIAM RUBY WITH HALF SILVER COATING (6mm),FP-6mm-9010S,gid://shopify/InventoryItem/47005529800773,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - SIAM RUBY WITH HALF SILVER COATING (8mm),FP-8mm-9010S,gid://shopify/InventoryItem/47005529833541,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - CRYSTAL WITH HALF SILVER COATING (3mm),FP-3mm-27001,gid://shopify/InventoryItem/47005531766853,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - CRYSTAL WITH HALF SILVER COATING (4mm),FP-4mm-27001,gid://shopify/InventoryItem/47005531799621,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - CRYSTAL WITH HALF SILVER COATING (6mm),FP-6mm-27001,gid://shopify/InventoryItem/47005531832389,15
FACETED CZECH GLASS FIRE POLISHED BEADS  - CRYSTAL WITH HALF SILVER COATING (8mm),FP-8mm-27001,gid://shopify/InventoryItem/47005531865157,15
3 CUT 9/0 LIGHT TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-16020mini,gid://shopify/InventoryItem/47102246584389,15
3 CUT 9/0 LIGHT TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-16020,gid://shopify/InventoryItem/47102246617157,15
3 CUT 9/0 TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-16050mini,gid://shopify/InventoryItem/47102248419397,15
3 CUT 9/0 TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-16050,gid://shopify/InventoryItem/47102248452165,15
3 CUT 9/0 DARK TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-16070mini,gid://shopify/InventoryItem/47102251204677,15
3 CUT 9/0 DARK TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-16070,gid://shopify/InventoryItem/47102251237445,15
3 CUT 9/0 SMOKE TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-16110mini,gid://shopify/InventoryItem/47102253006917,15
3 CUT 9/0 SMOKE TOPAZ TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-16110,gid://shopify/InventoryItem/47102253039685,15
3 CUT 9/0 AMETHYST TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-26060mini,gid://shopify/InventoryItem/47102739382341,15
3 CUT 9/0 AMETHYST TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-26060,gid://shopify/InventoryItem/47102739415109,15
3 CUT 9/0 LIGHT SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-36030mini,gid://shopify/InventoryItem/47102746492997,15
3 CUT 9/0 LIGHT SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-36030,gid://shopify/InventoryItem/47102746525765,15
3 CUT 9/0 SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-36050mini,gid://shopify/InventoryItem/47102751801413,15
3 CUT 9/0 SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-36050,gid://shopify/InventoryItem/47102751834181,15
3 CUT 9/0 DARK SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-36080mini,gid://shopify/InventoryItem/47104277512261,15
3 CUT 9/0 DARK SAPPHIRE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-36080,gid://shopify/InventoryItem/47104277545029,15
3 CUT 9/0 COBALT TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-36100mini,gid://shopify/InventoryItem/47104304218181,15
3 CUT 9/0 COBALT TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-36100,gid://shopify/InventoryItem/47104304250949,15
3 CUT 9/0 SMOKE GREY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-46010mini,gid://shopify/InventoryItem/47104326664261,15
3 CUT 9/0 SMOKE GREY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-46010,gid://shopify/InventoryItem/47104326697029,15
3 CUT 9/0 CRYSTAL TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-48102mini,gid://shopify/InventoryItem/47104366542917,15
3 CUT 9/0 CRYSTAL TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-48102,gid://shopify/InventoryItem/47104366575685,15
3 CUT 9/0 GREEN TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-56100mini,gid://shopify/InventoryItem/47104430899269,15
3 CUT 9/0 GREEN TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-56100,gid://shopify/InventoryItem/47104430932037,15
3 CUT 9/0 FOREST GREEN  TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-56620mini,gid://shopify/InventoryItem/47107822518341,15
3 CUT 9/0 FOREST GREEN  TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-56620,gid://shopify/InventoryItem/47107822551109,15
3 CUT 9/0 AQUA TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-66000mini,gid://shopify/InventoryItem/47107825401925,15
3 CUT 9/0 AQUA TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-66000,gid://shopify/InventoryItem/47107825434693,15
3 CUT 9/0 MONTANA TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-66100mini,gid://shopify/InventoryItem/47107830710341,15
3 CUT 9/0 MONTANA TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-66100,gid://shopify/InventoryItem/47107830743109,15
3 CUT 9/0 CAPRI BLUE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-66300mini,gid://shopify/InventoryItem/47107834445893,15
3 CUT 9/0 CAPRI BLUE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-66300,gid://shopify/InventoryItem/47107834478661,15
3 CUT 9/0 HYACINTH TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-96030mini,gid://shopify/InventoryItem/47108193452101,15
3 CUT 9/0 HYACINTH TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-96030,gid://shopify/InventoryItem/47108193484869,15
3 CUT 9/0 LIGHT SIAM RUBY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-96070mini,gid://shopify/InventoryItem/47108402315333,15
3 CUT 9/0 LIGHT SIAM RUBY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-96070,gid://shopify/InventoryItem/47108402348101,15
3 CUT 9/0 SIAM RUBY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-96090mini,gid://shopify/InventoryItem/47108404576325,15
3 CUT 9/0 SIAM RUBY TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-96090,gid://shopify/InventoryItem/47108404609093,15
3 CUT 9/0 GARNET TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-96120mini,gid://shopify/InventoryItem/47108408115269,15
3 CUT 9/0 GARNET TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-96120,gid://shopify/InventoryItem/47108408148037,15
3 CUT 9/0 GOLD TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-17050mini,gid://shopify/InventoryItem/47099185758277,15
3 CUT 9/0 GOLD TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-17050,gid://shopify/InventoryItem/47099185725509,15
3 CUT 9/0 DARK TOPAZ TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-17090mini,gid://shopify/InventoryItem/47099182514245,15
3 CUT 9/0 DARK TOPAZ TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-17090,gid://shopify/InventoryItem/47099182481477,15
3 CUT 9/0 CITRINE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-96070mini,gid://shopify/InventoryItem/47108419256389,15
3 CUT 9/0 CITRINE TRANSPARENT LUSTER PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-96070,gid://shopify/InventoryItem/47108419289157,15
3 CUT 9/0 SMOKE TOPAZ TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-17110mini,gid://shopify/InventoryItem/47109727420485,15
3 CUT 9/0 SMOKE TOPAZ TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-17110,gid://shopify/InventoryItem/47109727453253,15
3 CUT 9/0 LIGHT AMETHYST TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-27010mini,gid://shopify/InventoryItem/47109784731717,15
3 CUT 9/0 LIGHT AMETHYST TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-27010,gid://shopify/InventoryItem/47109784764485,15
3 CUT 9/0 AMETHYST TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-27060mini,gid://shopify/InventoryItem/47109897748549,15
3 CUT 9/0 AMETHYST TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-27060,gid://shopify/InventoryItem/47109897781317,15
3 CUT 9/0 LIGHT SAPPHIRE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-37030mini,gid://shopify/InventoryItem/47110196297797,15
3 CUT 9/0 LIGHT SAPPHIRE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-37030,gid://shopify/InventoryItem/47110196330565,15
3 CUT 9/0 SAPPHIRE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-37050mini,gid://shopify/InventoryItem/47110207602757,15
3 CUT 9/0 SAPPHIRE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-37050,gid://shopify/InventoryItem/47110207635525,15
3 CUT 9/0 COBALT TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-37100mini,gid://shopify/InventoryItem/47110229721157,15
3 CUT 9/0 COBALT TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-37100,gid://shopify/InventoryItem/47110229753925,15
3 CUT 9/0 PERIDOT TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-57430mini,gid://shopify/InventoryItem/47117301645381,15
3 CUT 9/0 PERIDOT TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-57430,gid://shopify/InventoryItem/47117301678149,15
3 CUT 9/0 FOREST GREEN TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-57620mini,gid://shopify/InventoryItem/47117321994309,15
3 CUT 9/0 FOREST GREEN TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-57620,gid://shopify/InventoryItem/47117322027077,15
3 CUT 9/0 LIGHT AQUA TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-67000mini,gid://shopify/InventoryItem/47117331660869,15
3 CUT 9/0 LIGHT AQUA TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-67000,gid://shopify/InventoryItem/47117331693637,15
3 CUT 9/0 AQUAMARINE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-67030mini,gid://shopify/InventoryItem/47117341229125,15
3 CUT 9/0 AQUAMARINE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-67030,gid://shopify/InventoryItem/47117341261893,15
3 CUT 9/0 DARK AQUA TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-67150mini,gid://shopify/InventoryItem/47117358596165,15
3 CUT 9/0 DARK AQUA TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-67150,gid://shopify/InventoryItem/47117358628933,15
3 CUT 9/0 LIGHT BLUE ZIRCON TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-67210mini,gid://shopify/InventoryItem/47117366526021,15
3 CUT 9/0 LIGHT BLUE ZIRCON TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-67210,gid://shopify/InventoryItem/47117366558789,15
3 CUT 9/0 BLUE ZIRCON TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-67230mini,gid://shopify/InventoryItem/47117375569989,15
3 CUT 9/0 BLUE ZIRCON TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-67230,gid://shopify/InventoryItem/47117375602757,15
3 CUT 9/0 CRYSTAL TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-78102mini,gid://shopify/InventoryItem/47117382058053,15
3 CUT 9/0 CRYSTAL TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-78102,gid://shopify/InventoryItem/47117382090821,15
3 CUT 9/0 CITRINE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-87010mini,gid://shopify/InventoryItem/47138742403141,15
3 CUT 9/0 CITRINE TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-87010,gid://shopify/InventoryItem/47138742435909,15
3 CUT 9/0 MANGO TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-87070mini,gid://shopify/InventoryItem/47138746695749,15
3 CUT 9/0 MANGO TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-87070,gid://shopify/InventoryItem/47138746728517,15
3 CUT 9/0 HYACINTH TRANSPARENT SILVER LINED  PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-97030mini,gid://shopify/InventoryItem/47138752528453,15
3 CUT 9/0 HYACINTH TRANSPARENT SILVER LINED  PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-97030,gid://shopify/InventoryItem/47138752561221,15
3 CUT 9/0 LIGHT SIAM RUBY TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-97070mini,gid://shopify/InventoryItem/47138834907205,15
3 CUT 9/0 LIGHT SIAM RUBY TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-97070,gid://shopify/InventoryItem/47138834939973,15
3 CUT 9/0 SIAM RUBY TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-97090mini,gid://shopify/InventoryItem/47138841559109,15
3 CUT 9/0 SIAM RUBY TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-97090,gid://shopify/InventoryItem/47138841591877,15
3 CUT 9/0 GARNET TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-97120mini,gid://shopify/InventoryItem/47138935570501,15
3 CUT 9/0 GARNET TRANSPARENT SILVER LINED PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-97120,gid://shopify/InventoryItem/47138935603269,15
3 CUT 9/0 SILVER METALLIC PRECIOSA ORNELA BEADS (Mini Pack),3CUT-9/0-18303mini,gid://shopify/InventoryItem/47138965422149,15
3 CUT 9/0 SILVER METALLIC PRECIOSA ORNELA BEADS (Factory Pack),3CUT-9/0-18303,gid://shopify/InventoryItem/47138965454917,15
Vintage Western German Plexy Faceted Beads - OLIVINE AB (Mini Pack / 10mm),G03326-10mm-olvine-ab-mini,gid://shopify/InventoryItem/47152616407109,15
Vintage Western German Plexy Faceted Beads - OLIVINE AB (Mini Pack / 12mm),G03326-12mm-olvine-ab-mini,gid://shopify/InventoryItem/47181840613445,15
Vintage Western German Plexy Faceted Beads - OLIVINE AB (Factory Pack / 10mm),G03326-10mm-olvine-ab,gid://shopify/InventoryItem/47152616439877,15
Vintage Western German Plexy Faceted Beads - OLIVINE AB (Factory Pack / 12mm),G03326-12mm-olvine-ab,gid://shopify/InventoryItem/47181840646213,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Mini Pack / 12mm),G03326-12mm-fuchsia-ab-mini,gid://shopify/InventoryItem/47161551487045,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Mini Pack / 14mm),G03326-14mm-fuchsia-ab-mini,gid://shopify/InventoryItem/47161561448517,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Mini Pack / 16mm),G03326-16mm-fuchsia-ab-mini,gid://shopify/InventoryItem/47161561481285,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Mini Pack / 18mm),G03326-18mm-fuchsia-ab-mini,gid://shopify/InventoryItem/47161561514053,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Mini Pack / 20mm),G03326-20mm-fuchsia-ab-mini,gid://shopify/InventoryItem/47161561546821,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Factory Pack / 12mm),G03326-12mm-fuchsia-ab,gid://shopify/InventoryItem/47161561579589,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Factory Pack / 14mm),G03326-14mm-fuchsia-ab,gid://shopify/InventoryItem/47161561612357,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Factory Pack / 16mm),G03326-16mm-fuchsia-ab,gid://shopify/InventoryItem/47161561645125,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Factory Pack / 18mm),G03326-18mm-fuchsia-ab,gid://shopify/InventoryItem/47161561677893,15
Vintage Western German Plexy Faceted Beads - FUCHSIA AB (Factory Pack / 20mm),G03326-20mm-fuchsia-ab,gid://shopify/InventoryItem/47161561710661,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 4.5mm),9010-4.5mm-0002S-mini,gid://shopify/InventoryItem/47161586712645,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 5mm),9010-5mm-0002S-mini,gid://shopify/InventoryItem/47167124701253,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 6mm),9010-6mm-0002S-mini,gid://shopify/InventoryItem/47167124734021,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 7mm),9010-7mm-0002S-mini,gid://shopify/InventoryItem/47167124766789,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 8mm),9010-8mm-0002S-mini,gid://shopify/InventoryItem/47167124799557,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 10mm),9010-10mm-0002S-mini,gid://shopify/InventoryItem/47167124832325,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 12mm),9010-12mm-0002S-mini,gid://shopify/InventoryItem/47167124865093,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Mini Pack / 14mm),9010-14mm-0002S-mini,gid://shopify/InventoryItem/47167124897861,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Factory Pack / 4.5mm),9010-4.5mm-0002S,gid://shopify/InventoryItem/47167124930629,15
CZECH RHINESTONE RONDELLES - CRYSTAL/SILVER (Factory Pack / 5mm),9010-5mm-0002S,gid://shopify/InventoryItem/47167124963397,15
